Sdate,Cosit,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flag Text
03/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,12,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,24,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,17,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,13,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,18,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,26,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,32,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,16,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,14,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
03/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
03/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,3,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,31,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,22,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,22,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,19,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,23,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,26,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,26,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,22,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
04/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
04/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,3,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,21,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,20,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,17,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,19,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,17,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,17,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,16,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,19,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,13,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,21,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,24,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,30,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,22,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,13,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,16,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,12,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
05/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
05/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,17,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,15,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,19,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,14,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,5,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
06/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
06/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,5,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,13,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,14,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,18,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,13,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,23,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,18,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,13,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,15,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,12,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,5,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
07/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
07/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,15,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,26,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,36,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,14,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,5,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,18,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,19,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,12,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,15,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,23,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,36,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,28,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,13,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,27,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
08/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
08/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,17,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,15,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,3,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,14,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,17,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,18,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,14,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,24,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,4,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,3,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
09/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
09/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,8,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,31,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,24,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,14,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,14,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,12,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,10,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,6,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,20,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,14,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,28,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,24,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,27,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,29,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,18,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,26,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,20,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,11,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,17,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,15,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,5,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
10/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
10/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,0,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,3,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,4,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,7,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,13,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,8,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,25,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,21,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,15,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,14,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,14,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,6,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,9,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,16,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,18,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,22,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,17,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,31,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,19,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,21,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,11,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,15,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,9,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,16,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,10,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,7,Checked
11/07/2024,100643,60,1,Westbound,1,SouthWest,2,Checked
11/07/2024,100643,60,2,Eastbound,2,NorthEast,5,Checked
12/07/2024,100643,60,1,Westbound,1,SouthWest,3,Checked
12/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
12/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
12/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
12/07/2024,100643,60,1,Westbound,1,SouthWest,1,Checked
12/07/2024,100643,60,2,Eastbound,2,NorthEast,1,Checked
12/07/2024,100643,60,1,Westbound,1,SouthWest,0,Checked
12/07/2024,100643,60,2,Eastbound,2,NorthEast,2,Checked
